rssd9001,bank_name_CR,rssd9348
626754,"LEAGUE CITY B&TC",0
626941,"COMMUNITY ST BK",1426876
626941,"COMMUNITY ST BK ST CHARLES",1426876
627023,"SAVINGS B&TC",1137592
627023,"SAVINGS B&TC",1142831
627108,"CAPE ANN SVG BK",0
627135,"FIRST CAP BK",2688439
627135,"FIRST CAPITAL BK",2069850
627162,"SUMITOMO BK HOUSTON AGY",0
627256,"BANK OF FRIO CANYON",0
627377,"FIRST SVGS BK",0
627407,"SOUTHBRIDGE SVG BK",3723216
627407,"SOUTHBRIDGE SVG BK",0
627425,"FIRST ST BK",1076057
627461,"AMERICAN INTL BK",0
627555,"WELLS FARGO BK MT NA",1120754
627555,"NORWEST BK MT NA",1120754
627630,"FIRST NB OF FL",1070288
627658,"AMERICAN BK OF TX",1109991
627715,"BANK OF NOVA SCOTIA NY AGY",0
627854,"FIRST NB OF BANGOR",1124163
627863,"MELLON 1ST BUS BK NA",3587146
627863,"MELLON 1ST BUS BK NA",1068762
627863,"MELLON 1ST BUS BK",1068762
628039,"BANK OF HAZLEHURST",3140961
628039,"BANK OF HAZLEHURST",1078846
628039,"BANK OF HAZLEHURST",1140707
628048,"FARMERS NB WINFIELD",0
628123,"BANK OF GLEN BURNIE",2001328
628178,"HERITAGE BK",2708159
628217,"HANA BK NY AGY",0
628217,"SEOULBANK NY AGY",0
628235,"HARRIS BK HINSDALE NA",1231333
628356,"STERLING BK",2176105
628356,"BANK OF BARRON",2176105
628552,"WINNSBORO ST B&TC",1107081
628730,"FIRST SCTY NB",2555362
628730,"FIRST SCTY NB",1493627
628758,"U S BK MT NA",1119794
629148,"BANK OF CAVE CITY",1099663
629223,"COUNTY BK OF CHESTERFIELD",1131170
629353,"FIRST LIBERTY NB",1233627
629522,"FREEDOM BK",1250053
629522,"BELINGTON BK",1250053
629634,"CITIZENS BK",2650315
629634,"CITIZENS BK",1083859
629746,"FARMERS & MRCH BK",1135507
629812,"WESTPAC BKG CORP NY BR",0
629849,"FIRST ST BK",1099319
630032,"BANK OF HOMEWOOD NA",1427444
630032,"BANK OF HOMEWOOD",1427444
630041,"FIRST ST BK OF DONGOLA",3584006
630041,"FIRST ST BK OF DONGOLA",0
630153,"S&C BK POLK CTY",1121733
630153,"POLK COUNTY BK",1121733
630340,"UNITED SECURITY BK",1247736
630555,"AMERICAN BK",1121993
630555,"AMERICAN BK OF MT",1121993
630658,"FIRST NB",2504285
630948,"BANK OF LENAWEE",2061407
631039,"PATTERSON BK",1137202
631150,"FIRST-LOCKHART NB",1995998
631244,"KENTUCKY BKG CENTERS",1098732
631422,"CONWAY NB",1134108
631619,"MEGA INTL CMRL BK CO NY BR",0
631619,"MEGA INTL CMRL BK CO BR",0
631619,"INTERNATIONAL CMRL BK NY AGY",0
631673,"STONE ST B&TC",2391289
632111,"MIZUHO CORPORATE BK NY BR",0
632111,"INDUSTRIAL BK OF JAPAN NY BR",0
632139,"FIRST NB IVESDALE",1205923
632250,"F&M BK LANDMARK",1205688
632250,"F&M BK LANDMARK",1204805
632353,"BANK OF ALAMO",0
632410,"NEWFIELD NB",1830361
632607,"GREENFIELD SVG BK",3309889
632607,"GREENFIELD SVG BK",0
632625,"FARMERS & MRCH BK-EASTERN",1072442
632652,"BANK OF BRIDGER",1122310
632755,"FIRST BK OF TX",1078332
632755,"FIRST BK OF TX",1106815
632858,"FRONTIER ST BK",0
633154,"FIRST SECURITY BK",1122075
633248,"BRENTON BK",1120754
633248,"BRENTON BK",1199460
633341,"FIRST SECURITY B&TC",1119440
633501,"ROCKVILLE BK",2509413
633501,"SAVINGS BK OF ROCKVILLE",2509413
633640,"HENDRICKS CTY B&TC",1207552
633659,"FIRST ST BK OF TX",1120754
633659,"FIRST ST BK OF TX",1831760
633716,"SIAM CMRL BK PUBLIC CO NY AGY",0
633770,"FNB SOUTHWEST NA",2432614
633819,"COMMERZBANK AG NY BR",0
633819,"COMMERZBANK AG NEW YORK BR",0
633837,"HERITAGE BKG GRP",1022166
633837,"HERITAGE BKG GRP",1081677
633837,"CARTHAGE BK",1081677
634218,"NATIONAL BK OF CANADA NY BR",0
634245,"UNION BK OF ILLINOIS",2303143
634245,"UNION BK OF ILLINOIS",2564476
634272,"CITIZENS FIRST BK",1078846
634272,"CITIZENS FIRST BK",1140707
634348,"GRAND BK",2634696
634348,"GRAND BK",1357028
634357,"FIRST NB OF EAGLE RIVER",2858979
634357,"FIRST NB OF EAGLE RIVER",0
634544,"BANK 21",1060047
634638,"BANCO SANTAN CNTRL HISP INTL",1239254
634638,"BANCO SANTANDER INTL MIAMI",1239254
634656,"STATE BK",1020863
634656,"STATE BK OF DELPHOS",1020863
634731,"PELHAM BKG CO",1839421
634946,"KEVIL BK",1142484
634955,"FIRST NB&TC",1056330
635176,"LENOX SVG BK",0
635457,"LAKESIDE ST BK",0
635840,"LEGENCE BK",1491481
635840,"FIRST ST BK",1491481
635859,"BANK MIDWEST NA",2107707
635907,"PENTUCKET BK",0
635907,"PENTUCKET FIVE CENTS SVG BK",0
636043,"FIFTH THIRD BK IN",1070345
636043,"CIVITAS BK",1070345
636043,"CIVITAS BK",1099467
636043,"CITIZENS BK MIDAMERICA",1099467
636342,"C P BURNETT & SONS BKR",1248881
636418,"MIZUHO CORPORATE BK BRDWAY BR",0
636418,"DAI-ICHI KANGYO BK NY BR",0
636548,"FIRSTAR BK IA NA",2724645
636575,"MARYLAND PERMANENT B&TC",0
636575,"MARYLAND PERMANENT B&TC",2724896
636735,"RIGGS INTL BKG CORP",1075126
636753,"FIRST NB OF DIGHTON",1066946
636771,"INDEPENDENT BK",1201925
636771,"INDEPENDENT BK MSB",1201925
637246,"CORNING BK",1119383
637451,"PLAINSCAPITAL BK",2348470
637451,"PNB FNCL BK",2348470
637451,"PLAINS NB",2348470
637554,"FIRST BK OF OWASSO",0
637750,"CITIZENS ST BK OF CHOTEAU",1127333
638029,"ONE VALLEY BK NORTH",1074156
638029,"ONE VALLEY BK NORTH",1075201
638047,"LAWRENCEBURG BK&TC",1098732
638047,"LAWRENCEBURG NB",1098732
638131,"BANK OF DICKSON",1085899
638346,"UNITED CMNTY BK",1204944
638355,"BANK OF DESOTO NA",2127022
638355,"BANK OF DESOTO NA",2790659
638850,"FIDELITY ST B&TC",1060234
639053,"STATE BK OF GILMAN",1140088
639334,"SANTANDER GLOBAL BK USA",1239254
639343,"RIVER TOWN BK",1134546
639343,"BANK OF DARDANELLE",1134546
639549,"FIRST CENT ST BK",1200311
639549,"1ST CENT ST BK",1200311
639549,"1ST CENTRAL ST BK",1200311
639567,"CREDIT ONE BK NA",0
639567,"FIRST NB OF MARIN",0
639567,"FIRST NB OF MARIN",1031467
639633,"CITIZENS BK OF WESTON",1133969
639642,"PROGRESSIVE BK NA THE",1132654
639651,"FIRST NB OF PAWNEE",1055397
639857,"PEOPLES BK DEER LODGE",1144077
639950,"MEDINA VALLEY ST BK",1110287
640143,"FEDERATED BK",2357575
640143,"FEDERATED BK",1203826
640152,"BANK TX",2741053
640152,"BANK OF TX",2741053
640170,"GUARANTY BK SSB",2083294
640246,"FAIRFIELD NB",2107305
640442,"FIRST T&SB",1206014
640451,"EXCHANGE NB OF JEFFERSON CITY",2038409
640554,"WESTERN BK",1135301
640572,"DAMEN NB",2507697
640844,"IOWA SVG BK",1201055
640956,"FIRST B&TC",1138133
641047,"CABOOL ST BK",3484012
641047,"CABOOL ST BK",1095946
641252,"STATE B&TC",1136184
641355,"SECURITY BK",1250286
641355,"SECURITY ST BK",1250286
641364,"PAN AMER BK",0
641449,"CITIZENS NB OF LEBANON",1098639
641476,"CASCADE BK",2568362
641515,"ROME SVG BK",2823351
641515,"ROME SVG BK",0
641551,"FIRST ST BK COLORADO SPRINGS",1057850
641579,"CLACKAMAS CTY BK",1246690
641654,"GLACIER BK OF EUREKA",2003975
641775,"PRUDENTIAL SVG BK",3314575
641775,"PRUDENTIAL SVG BK",0
642259,"FIRST B&TC EAST TX",1104660
642370,"COOPERATIVE BK",2241937
642370,"COOPERATIVE BK FOR SVG SSB",2241937
642437,"BANK OF FOREST",1085518
642549,"DUBUQUE B&TC",1206546
642736,"BANCO LATINO INTL",0
642736,"BANCO LATINO INTL",1244052
642839,"HERITAGE CMNTY BK",1082067
642857,"FIRST CMNTY BK",2252009
642866,"PROSPER BK",3377682
642866,"PROSPER BK",0
642866,"PROSPER ST BK",0
642969,"FIRST B&TC",1118797
643144,"BANK OF LIVINGSTON COUNTY",1095571
643144,"BANK OF LIVINGSTON COUNTY",0
643274,"PIONEER SAVINGS BK",0
643340,"EASTERN MI BK",1129467
643368,"CITIZENS ST BK",1104307
643368,"CITIZENS ST BK",0
643452,"COMMUNITY NB",2412773
643519,"BANKERS INTL CORP",1242423
643519,"BANKERS INTL CORP",1032473
643546,"LEITCHFIELD DEPOSIT B&TC",1095638
643546,"LEITCHFIELD DEPOSIT B&TC",1096617
643658,"PIKES PEAK NB",1061802
643658,"PIKES PEAK NB OF CO SPRINGS",1061802
644057,"FIRST ST BK",0
644132,"CARTER CTY BK",1082870
644141,"KALAMAZOO CTY ST BK",0
644178,"COLUMBIA RIVER BK",2378440
644356,"FIRST ST BK",2663838
644356,"FIRST ST BK",0
644440,"FRANKLIN BK",2763804
644440,"FRANKLIN BK",0
644459,"CITIZENS BK OF OREGON",0
644600,"UNION STATE BK",1048652
644600,"UNION ST BK",1048652
644646,"LIBERTY T&SB",1204784
644776,"UNITED ROOSEVELT SVG BK",2589666
644842,"MERCHANTS & FARMERS BK",1099506
644936,"TATTNALL BK",1137819
644963,"FIRST NB",3141034
644963,"FIRST NB",0
645054,"MID-WISCONSIN BK",1139185
645157,"BANK NORTHWEST",1870022
645317,"ADIRONDACK TC",3138267
645317,"ADIRONDACK TC",1035157
645465,"VISTA BK",1135897
645465,"SECURITY BK",1135897
645540,"EARLHAM SVG BK",0
645559,"CLEAR LAKE NB",1105425
645616,"MORGAN GUARANTY INTL FNC CORP",0
645616,"MORGAN GUARANTY INTL FNC CORP",1039502
645616,"MORGAN GUARANTY INTL FNC CORP",1037115
645625,"WESBANCO BK",1070448
645625,"WESBANCO BK WHEELING",1070448
645661,"AMERICA CA BK",0
645942,"HARRIS BK PALATINE NA",1231333
646042,"FARMERS T&SB",1135534
646145,"CASEY COUNTY BK",1398768
646154,"PRAGUE NB",1143070
646444,"FIRST B&TC OF IL",1202986
646453,"COMMUNITY ST BK",3124532
646453,"COMMUNITY ST BK",0
646471,"HUNTINGDON SVG BK",0
646556,"WELLS BK",1248779
646556,"WELLS BK OF PLATTE CITY",1248779
646668,"FIRST CENTRAL BK NA",0
646743,"COMMUNITY SVG BK",1131488
646837,"ORLANDO NB",1085527
646837,"LIBERTY NB",1085527
646949,"FIRST NB OF EL DORADO",1096439
646958,"PONY EXPRESS CMNTY BK",1058576
646976,"TCF NB IL",2389941
647021,"ABU DHABI INTL BK WA BR",0
647030,"ASAHI BK LTD-CHICAGO BRANCH",0
647218,"CUMBERLAND VALLEY NB&TC",1071463
647245,"HARDIN CTY SVG BK",1205240
647414,"SAVANNAH BK NA",0
647432,"OXFORD B&T",1248032
647656,"BANK OF HOUSTON",1079740
647656,"BANK OF HOUSTON",0
647713,"COUTTS USA INTL",1239254
647713,"COUTTS USA INTL",1245796
647713,"COUTTS USA INTL",1239928
647731,"PETRA INTL BKG CORP",0
647759,"FARMERS ST BK",1055539
647759,"FARMERS ST BK",1989625
647919,"CLARKSBURG CMRL BK",3133217
647919,"CLARKSBURG CMRL BK",0
647955,"FIRST SECURITY BK OF HELENA",1125478
648055,"VALLEY BK OF HELENA",2003975
648130,"COCONUT GROVE BK",2809560
648130,"COCONUT GROVE BK",0
648215,"FIRST FIDELITY INTL BK",1073551
648242,"INDEPENDENCE BK OF KY",1118854
648242,"INDEPENDENCE BK",1118854
648251,"MCCLAIN BK",1060485
648251,"MCCLAIN BK NA",1060485
648251,"MCCLAIN CTY NB",1060485
648345,"SIDNEY ST BK",3621497
648345,"SIDNEY ST BK",0
648448,"HAWKEYE ST BK",0
648550,"FIRST NB",1246953
648831,"SUNTRUST BK GULF COAST",1131787
648952,"BANK OF THE RIO GRANDE NA",1840230
649342,"IOWA T&SB",1131901
649351,"TOWN & COUNTRY BK",1095816
649351,"FARMERS & MERCHANTS BK",1095816
649445,"CITIZENS ST BK",1247987
649445,"CITIZENS ST BK",1098527
649548,"CHAMBERS BK OF N AR",1141487
649548,"COMMUNITY BK",1141487
649548,"BANK OF ELKINS",1141487
649632,"ROCHELLE ST BK",0
649650,"FIRST BK MT",2003975
649650,"FIRST NB OF LEWISTOWN",2003975
649650,"FIRST NB OF LEWISTOWN",1122084
649874,"ROYAL SVG BK",3305760
649874,"ROYAL SVG BK",0
650357,"DUNCANVILLE NB",2437440
650526,"COMMONWEALTH BK",0
650647,"FAIRBANK ST BK",1206201
650647,"FAIRBANK ST BK",1203376
650674,"LIBERTYBANK",3143784
650834,"STATE BK ALLERTON",2948919
650834,"STATE BK ALLERTON",0
650843,"STATE BK HOWARDS GROVE",1250316
650955,"FIRST BK OF LINCOLN",0
651037,"PARISH NB",3247468
651037,"PARISH NB",0
651103,"STATE BK OF LONG ISLAND",1138861
651121,"LUMBEE GUARANTY BK",0
651149,"STATE BK",1205259
651158,"NORTHEAST MO ST BK",1100055
651158,"LA PLATA STATE BK",1823578
651158,"LA PLATA STATE BK",1100055
651158,"LA PLATA ST BK",1100055
651158,"LA PLATA ST BK",1823578
651354,"KAW VALLEY ST BK",1137565
651411,"BANK ONE NA",1039502
651411,"BANK ONE NA",1068294
651448,"JPMORGAN CHASE BK DEARBORN",1039502
651448,"BANK ONE DEARBORN NA",1039502
651448,"BANK ONE DEARBORN NA",1068294
651448,"NATIONAL BK DETROIT-DEARBORN",1068294
651457,"FIRST SECURITY BK OF MALTA",2807100
651457,"FIRST SECURITY BK OF MALTA",1248407
651541,"IOWA ST B&TC",2858399
651541,"IOWA ST B&TC",0
651756,"BANK OF DENVER",2209058
651859,"STOCKMAN BK OF MT",1126046
651952,"FIRST NB",2723648
652043,"FREEDOMBANK",2208033
652043,"PEOPLES ST BK",2208033
652164,"PACIFIC WESTERN NB",0
652351,"FIRST SECURITY BK MISSOULA",2003975
652445,"FARMERS MRCH NB PAXTON",1200188
652445,"FARMERS MRCH NB PAXTON",1130285
652726,"COMMUNITY BK",2981831
652726,"COMMUNITY BK",0
652753,"LAWSON BK",1140828
652856,"FIRST SCTY BK S NM NA",1024058
652874,"NEXBANK SSB",0
652874,"HERITAGE BK SSB",0
652874,"HERITAGE SAV BK SSB",0
652959,"FARMERS ST BK",0
653134,"FARMERS-MERCHANTS B&TC",0
653349,"COMMUNITY BK OF N MS",2313544
653349,"COMMUNITY BK OF AMORY MS",2313544
653349,"COMMUNITY BK OF AMORY MS",1080595
653349,"COMMUNITY BK",1080595
653349,"SECURITY BK",2510325
653433,"FARMERS ST BK WESTERN IL",1205192
653611,"JONESTOWN B&TC",0
653648,"FIRST AMER BK",1207431
653723,"CENTURY NB",1130847
653750,"PINNALCE BK NA",1053272
653947,"HOME ST BK",1205905
654047,"FIRST ST BK DECATUR",0
654056,"SECURITY ST B&TC",1125526
654252,"FIRST NB",1051081
654252,"FIRST NB",3216307
654300,"WASHINGTON SVG BK",0
654458,"UNITED STATES NB OF RED LODGE",1128787
654542,"FIRST NB IN PAXTON",1247624
654757,"COMMUNITY FIRST NB",1246766
655044,"FIRST ST BK OF PEKIN",1200562
655156,"RUSHVILLE ST BK",0
655530,"ANCHOR ST BK",2037550
655576,"WELLS FARGO BK NEVADA NA",1120754
655576,"NORWEST BK NEVADA NA",1120754
655651,"MONTANA ST BK",1139943
655660,"TEXAS FIRST ST BK",1104549
655660,"TEXAS FIRST BK",1104549
655839,"CCB CMNTY BK",1020395
655839,"COVINGTON CTY BK",1020395
655857,"DAKOTA CTY ST BK",1057113
656032,"FIRST NB IN AMBOY",1491753
656153,"FIRST VALLEY BK",1128134
656247,"FARMERS SVG BK",0
656274,"FIRST B&T OF MISSISSIPPI",2127657
656359,"IOWA-NEBRASKA ST BK",2011868
656359,"NEBRASKA ST BK",2011868
656470,"STATE BK OF SOUTHERN UT",2169871
656470,"STATE BK OF SOUTHERN UTAH",2169871
656546,"F&M BK-IA SOUTH CENTRAL",1204805
656555,"FIRST CITIZENS BK OF BILLINGS",2003975
656555,"FIRST CITIZENS BK OF BILLINGS",1122084
656649,"HERGET BK NA",1427079
656649,"HERGET NB OF PEKIN",1427079
656658,"EDEN ST BK",1140967
656733,"MB FNCL BK NA",1090987
656733,"MID CITY NB OF CHICAGO",1090987
656742,"HERRIN SECURITY BK",1137097
657178,"SCHUYLER SVG BK",0
657365,"HANMI BK",2900261
657365,"HANMI BK",0
657459,"MIDWEST BANKCENTRE",1094556
657459,"LEMAY B&TC",1094556
657758,"CITIZENS B&TC",1857779
657767,"NORTHWEST BK",2663838
657767,"NORTHWEST BK",3067237
657767,"NORTHWEST BK",0
657815,"GRANGE NB",1132216
657918,"UNION BK OF CA INTL",2961897
657918,"UNION BK OF CA INTL",1231780
657954,"TRI-CTY BK",1058697
657954,"TRI CTY BK",1058697
658036,"PREMIER CMNTY BK OF FLORIDA",1399550
658036,"PREMIER CMNTY BK OF FL",1399550
658139,"FIRST NB EMPL OWNED",2216355
658157,"MINERS ST BK OF FRONTENAC",1357073
658456,"COMMERCIAL BK",1057449
658540,"AMERICAN BK",1202052
658559,"COLORADO ST B&TC NA",1883693
658559,"COLORADO ST B&TC",1052903
658906,"GLOUCESTER B&TC",1249196
658906,"GLOUCESTER B&TC",1247008
658906,"GLOUCESTER B&TC",2702111
658924,"FARMERS & MINERS BK",0
658924,"FARMERS & MINERS BK OF LEE CTY",0
659042,"MID AMER BK",3711866
659042,"MID AMER BK",0
659163,"PIONEER CITIZENS BK OF NEVADA",2122568
659257,"FIRST NB",1106516
659341,"NATIONAL BK",1098581
659453,"CITIZENS ST BK OF FINLEY",1127481
659538,"HIGHLANDS INDEP BK",2638014
659538,"HIGHLANDS INDEPENDENT BK",2638014
659556,"UNITED ST BK",1096091
659622,"ADAMS NB",1075500
659640,"BANK OF BENOIT",0
659734,"FIRST NB OF ARCOLA",0
659855,"FIRST INTRST BK",1123670
660066,"PEOPLES ST BK",0
660253,"STATE BK",1053973
660253,"STATE BK OF TABLE ROCK",1053973
660271,"FIRST ROBINSON SB NA",2558194
660374,"DRAPER B&TC",2332844
660570,"COATESVILLE SVG BK",0
660637,"BANK TOK-MIT UFJ CHICAGO BR",0
660637,"BK TOKYO-MITSU CHICAGO BR",0
660637,"BK TOKYO-MITSU LTD -CHICAGO BR",0
660655,"AMERICAN NB",1059715
660767,"AMERICAN PACIFIC ST BK",0
660806,"ARAB BK PLC NY AGY",0
660806,"ARAB BK PLC NY BR",0
660842,"WELLS FARGO BK IA NA",1120754
660842,"NORWEST BK IA NA",1120754
660927,"HARFORD BK",0
660927,"HARFORD NB",0
661139,"NATIONAL BK OF CANADA-CHGO BR",0
661157,"BANK OF ORCHARD",1904936
661223,"LEE B&TC",0
661250,"FIRST CAP BK ND",2793986
661250,"FIRST ST BK OF GOODRICH",2793986
661250,"FIRST ST BK OF GOODRICH",0
661308,"AMALGAMATED BK",3281798
661308,"AMALGAMATED BK",2327475
661308,"AMALGAMATED BK OF NY",2327475
661858,"OAK CREEK VALLEY BK",1055810
661858,"OAK CREEK VALLEY BK",2255886
661876,"CENTENNIAL BK",0
662350,"WAHOO ST BK",2566247
662369,"BANK OF THE SIERRA",2976396
662369,"BANK OF THE SIERRA",0
662453,"FIRSTBANK CHERRY CREEK",1060627
662453,"FIRSTBANK CHERRY CREEK",1928165
662556,"FIRST BOULDER VALLEY BK",1123616
662556,"FIRST BOULDER VALLEY BK",0
662640,"SOUTH SIDE T&SB PEORIA",1208513
662659,"COMMERCIAL ST BK",1106794
662770,"1ST ST BK",2769963
662770,"1ST ST BK",0
662949,"IOWA ST BK",1139792
663058,"ROCKY MOUNTAIN BK",1206546
663058,"ROCKY MOUNTAIN BK",1125227
663245,"SIMMONS FIRST NB",1094828
663405,"BANK OF THE PHILIPPINE NY BR",0
663450,"BANK OF LA",1097173
663638,"GERBER ST BK",3420702
663638,"GERBER ST BK",0
663647,"MCFARLAND ST BK",1204748
663656,"GARDNER NB",1067617
663722,"BANK OF WESTMINSTER",0
663768,"CATTLEMANS NB",0
663834,"OCEAN BK",1136661
663834,"OCEAN BK",1143249
663834,"OCEAN BK",1143258
663955,"HORIZON BK",0
663955,"LANCASTER CTY BK",0
664206,"CAPE COD FIVE CENTS SVG BK",0
664336,"METROBANK OF DADE CTY",2521899
664336,"METRO BK OF DADE CTY",2521899
664457,"FIRST NB OF WAYNE",1055744
664457,"FIRST NB OF WAYNE",2905930
664644,"ALLIANCE BK",1492255
664653,"NATIVE AMER BK NA",2943419
664653,"BLACKFEET NB",0
664756,"PROSPERITY BK",1109599
664756,"FIRST PROSPERITY BK",1109599
664831,"NORTH BK",0
665052,"FISERV TC",1238565
665052,"FISERV TC",0
665052,"FIRST TR CORP",0
665146,"KERNDT BROS SVG BK",1203590
665258,"FIRST NB",2234863
665575,"REGENCY BK",2283496
665753,"SUBURBAN WEST ST BK",1063600
665865,"ROUND TOP ST BK",2684721
665931,"NORTHERN TR NA",1199611
665931,"NORTHERN TR BK OF FL NA",1199611
665931,"NORTHERN TR BK OF FLORIDA NA",1199611
666031,"BANK OF MIAMI NA",1137976
666031,"INTERNATIONAL BK OF MIAMI NA",1137976
666059,"BANK OF MACKS CREEK",2797621
666059,"BANK OF MACKS CREEK",0
666273,"BRAMBLE SAVINGS BK",0
666358,"FIRST CITIZENS BK OF BUTTE",2351247
666554,"HERITAGE BK",1055089
666554,"BANK OF WOOD RIVER",1055089
666657,"GUARANTY B&TC",3390225
666657,"GUARANTY B&TC",3390207
666657,"GUARANTY B&TC",3254952
666657,"GUARANTY B&TC",1057935
666750,"WESTERN BK CHINOOK NA",2003975
666750,"WESTERN BK CHINOOK NA",1122084
666750,"WESTERN BK OF CHINOOK NA",1122084
666844,"VERMILION VALLEY BK",1398991
666844,"VERMILLION VALLEY BK",1398991
666947,"FIRST CMNTY BK",1491502
667029,"UNION BK",2687580
667029,"UNION BK OF TYLER CTY",2687580
667038,"FIRST CITIZENS BK",1141786
667038,"FIRST CITIZENS BK NA",1141786
667056,"PINNACLE BK NA",1053197
667056,"PINNACLE BK",1053197
667252,"STOCKMENS BK",0
667346,"PHILO EXCHANGE BK",2948919
667346,"PHILO EXCHANGE BK",0
667355,"ELGIN BK TX",0
667355,"ELGIN BK OF TX",0
667458,"BANK OF PAXTON",1058576
667458,"BANK OF PAXTON",1067635
667524,"BANK OF CHARLOTTE CTY",2835680
667524,"BANK OF CHARLOTTE CTY",0
667551,"LINCOLN ST BK",1495788
667757,"COMMUNITY TR BK",1885307
667832,"STATE BK ARTHUR",1208447
667832,"STATE BK OF ARTHUR",1208447
667850,"MERIT BK",3488289
667850,"FIRST ST BK OF GOFF",3488289
667850,"FIRST ST BK OF GOFF",1058165
667850,"FIRST ST BK OF GOFF",1054046
667869,"NATIONAL BK OF CA",2925406
667869,"NATIONAL BK OF CA",0
668053,"FARMERS & MERCHANTS NB",3435957
668053,"FARMERS & MERCHANTS NB",0
668147,"DE WITT B&TC",1205576
668352,"CITIZENS ST BK",1054635
668455,"STOCKMAN BK NA",1126046
668455,"MARQUETTE BK MT NA",1831760
668745,"GRAFTON ST BK",1208308
668745,"GRAFTON ST BK",2004048
668848,"BANK IA",1202762
668848,"STATE BK LAWLER",1202762
668848,"STATE BK LAWLER",1202276
668950,"CONTINENTAL NB",2763596
669340,"FIRST NB",1978713
669340,"FIRST NB",1202034
669359,"FIRST CITIZENS BK NA",2003975
669359,"FIRST CITIZENS BK NA",1122084
669443,"CITIZENS FIRST NB",1207600
669555,"MIDWEST BANK NA",1064652
669555,"MIDWEST BANK NA",1937260
669751,"PIONEER B&TC",1069125
669751,"PIONEER B&TC",1137462
670056,"FIRST UNITED BK",0
670159,"GREENSBURG ST BK",0
670234,"BANK ONE LA NA",1068294
670421,"NORTHERN HANCOCK B&TC",0
670430,"FIRST NB&T",1141302
670430,"FIRST NB OF ATMORE",1141302
670467,"PLUMAS BK",3098576
670467,"PLUMAS BK",0
670551,"CANEY VALLEY NB",1066133
670560,"DEUTSCHE BK NAT TC",1242423
670645,"FIRST CMNTY NB",1947081
670654,"FIRST SECURITY BK DEER LODGE",2880662
670654,"FIRST SECURITY BK DEER LODGE",0
670748,"PRINCEVILLE ST BK",2418896
670850,"PLATTE CTR BK",0
671053,"STOCK EXCH BK",1956702
671147,"PRIMEBANK",2700500
671147,"LE MARS B&TC",2700500
671334,"REPUBLIC BK OF CHICAGO",1201194
671464,"CENTER BK",3003178
671464,"CTR BK",3003178
671464,"CALIFORNIA CTR BK",0
671558,"WOOD & HUSTON BK",1058558
671576,"DORAL BK",3602076
671576,"DORAL BK",2184164
671857,"DUTTON ST BK",2270834
672041,"FARMERS & TRADERS SVG BK",1209659
672238,"ATLANTA NB",2971270
672238,"ATLANTA NB",0
672247,"FARMERS & MRCH B&TC",1204300
672359,"FIRST NB OF EKALAKA",0
672537,"EXCHANGE BK OF AL",1079067
672537,"EXCHANGE BK OF ALABAMA",1079067
672612,"ROSLYN SVG BK",0
672742,"HILLS BK",1245291
672751,"FIRST ST BK OF FORT BENTON",1122075
672751,"FIRST ST BK OF FORT BENTON",1143098
672818,"PROMISTAR BK",1117736
672818,"LAUREL BK",1117736
672836,"UNION BK OF FL",2936037
672836,"UNION BK OF FLORIDA",2936037
672836,"UNION BK OF FLORIDA",0
672836,"UNION BK OF FL",0
672957,"CITIZENS ST BK",1051045
673132,"CITIZENS NB",1249589
673178,"FIRST NB",2003975
673178,"FIRST NB",0
673244,"FARMERS & MRCH SVG BK",1201336
673431,"SEAWAY B&TC",1204029
673431,"SEAWAY NB CHICAGO",1204029
673440,"FIRST SECURITY BK",1096505
673851,"BANK OF PRAIRIE VILLAGE",3470444
673851,"HARTFORD ST BK",3470444
